ds,yhat,yhat_lower,yhat_upper
19-03-2023,24826.28272,16708.97239,32995.97949
20-03-2023,24978.73317,16526.88213,32780.45676
21-03-2023,25022.53304,17218.89176,33360.91893
22-03-2023,25221.40422,16971.01374,32973.75368
23-03-2023,25249.81155,17540.14652,32707.70655
24-03-2023,25331.53335,17598.72626,32705.17541
25-03-2023,25401.90508,17261.18561,33924.19578
26-03-2023,25482.49348,17412.55157,34096.68734
27-03-2023,25596.01704,17395.79906,34110.79494
28-03-2023,25593.0961,17601.34939,34066.83596
29-03-2023,25738.5625,17058.06978,33601.58372
30-03-2023,25708.17007,17487.08186,33467.17462
31-03-2023,25727.12911,18038.81121,33474.1488
01-04-2023,25732.31017,17560.72685,33550.55478
02-04-2023,25746.87548,17249.88131,34122.61559
03-04-2023,25795.15533,17692.50274,34234.85906
04-04-2023,25729.35375,18129.114,34057.51836
05-04-2023,25815.81468,17663.65532,34208.7085
06-04-2023,25731.69119,17246.49786,33790.7864
07-04-2023,25703.44199,17937.6809,33565.23498
08-04-2023,25669.00165,17645.429,33597.13257
09-04-2023,25652.38365,17117.09229,34726.08086
10-04-2023,25678.53455,17528.90636,33487.70772
11-04-2023,25600.0241,17640.88367,33579.41811
12-04-2023,25683.30277,17591.69754,33671.08979
13-04-2023,25605.36983,17627.55725,33539.21265
14-04-2023,25592.27579,17376.5886,34294.66229
15-04-2023,25581.30565,16959.49255,33770.00341
16-04-2023,25595.60176,17735.30619,34149.26161
17-04-2023,25659.04375,17874.57391,34203.84935
18-04-2023,25622.9697,17141.26126,34297.92448
19-04-2023,25752.46925,18005.36289,33663.9
20-04-2023,25723.09052,17616.21768,33600.09954
21-04-2023,25759.38372,17445.9592,33805.81056
22-04-2023,25797.12661,17492.38932,33929.98367
23-04-2023,25857.98943,17512.92486,33883.0641
24-04-2023,25964.45563,17510.31215,34165.04152
25-04-2023,25966.58138,17402.25431,34177.32736
26-04-2023,26128.3234,17881.24261,34045.79754
27-04-2023,26124.27611,18239.89757,34615.52632
28-04-2023,26178.24018,18096.57956,34075.99511
29-04-2023,26225.46688,18378.34378,33961.27128
30-04-2023,26287.33533,18006.06656,34622.22775
01-05-2023,26386.27878,18464.66229,34412.57448
02-05-2023,26372.54261,17776.13943,34511.51994
03-05-2023,26510.50396,18457.86026,34903.81451
04-05-2023,26475.39399,18124.49533,34692.88237
05-05-2023,26491.84538,18449.34933,34061.12852
06-05-2023,26496.11029,18185.0017,34518.54851
07-05-2023,26510.70654,17961.43168,35130.92078
08-05-2023,26559.30899,17995.70694,34799.06385
09-05-2023,26493.47012,17680.53041,34695.02851
10-05-2023,26578.90049,17562.54991,34599.89081
11-05-2023,26492.15147,18037.14787,34562.60973
12-05-2023,26459.124,18287.78904,34686.58171
13-05-2023,26417.24957,18346.06543,34969.25474
14-05-2023,26390.10231,17804.41378,34852.13853
15-05-2023,26402.2604,18130.52755,34137.73611
16-05-2023,26306.00115,17305.34978,34277.29576
17-05-2023,26367.56176,18185.59502,35156.60812
18-05-2023,26263.80816,18127.35904,34788.52721
19-05-2023,26220.7365,18612.77338,34890.97522
20-05-2023,26175.65329,17575.07803,34429.85902
21-05-2023,26151.79356,17428.03097,34458.24452
22-05-2023,26173.19438,17358.6542,34095.37494
23-05-2023,26091.40852,17862.53985,34210.88538
24-05-2023,26171.78885,18146.47114,34241.31023
25-05-2023,26090.18596,18375.4423,33957.77148
26-05-2023,26071.48203,17607.20121,34346.96003
27-05-2023,26051.80653,18212.20029,33840.06299
28-05-2023,26053.1916,17889.27206,34451.91052
29-05-2023,26098.48379,17748.57566,34336.35573
30-05-2023,26038.0954,17551.38383,33807.2122
31-05-2023,26136.32526,18098.74504,34167.19745
01-06-2023,26068.09002,18243.59861,34123.71481
02-06-2023,26057.48834,17315.43337,34485.82923
03-06-2023,26040.04239,17426.03562,34012.6008
04-06-2023,26037.37383,17933.85221,34544.86668
05-06-2023,26072.13045,18178.83651,34054.81527
06-06-2023,25994.74608,17765.79343,33434.69956
07-06-2023,26069.76351,18111.44133,34624.89386
08-06-2023,25972.56136,17535.7206,33778.46046
09-06-2023,25927.90735,18165.88548,34094.56826
10-06-2023,25872.18275,17976.00703,34197.25834
11-06-2023,25828.03578,17793.95888,34266.11057
12-06-2023,25819.28047,17283.97203,34275.3552
13-06-2023,25697.62466,17500.22726,34004.84042
14-06-2023,25728.95776,18221.36561,33568.14452
15-06-2023,25590.04003,17530.89934,33723.34435
16-06-2023,25507.01711,17216.85604,33864.05468
17-06-2023,25417.60559,17655.15193,33245.83995
18-06-2023,25345.70844,16731.75832,33454.95143
19-06-2023,25316.27801,17416.25258,33225.40981
20-06-2023,25182.01127,17010.88345,33275.48028
21-06-2023,25209.60867,16881.25966,33321.1251
22-06-2023,25076.43949,16822.10056,33980.48761
23-06-2023,25009.03778,16854.27991,33013.95689
24-06-2023,24945.27539,16585.48584,33787.09535
25-06-2023,24908.97121,16966.35001,33000.56366
26-06-2023,24924.75444,16107.19772,33091.19013
27-06-2023,24844.76661,16507.0707,33203.89294
28-06-2023,24934.93339,16010.46888,33378.48592
29-06-2023,24871.64891,16507.85898,33477.52166
30-06-2023,24880.29592,17105.49401,33316.70765
01-07-2023,24897.4477,16405.56999,32781.62575
02-07-2023,24945.50995,16752.75366,32784.72845
03-07-2023,25047.61966,16979.7231,33257.17557
04-07-2023,25054.38457,16983.81253,33021.19308
05-07-2023,25230.19329,16577.00227,33772.0613
06-07-2023,25249.93758,16347.04574,33276.37584
07-07-2023,25337.56935,17409.33153,33839.10809
08-07-2023,25428.33693,17059.90077,33715.77736
09-07-2023,25543.45823,16756.10805,33639.78776
10-07-2023,25705.04672,17363.15022,34171.52611
11-07-2023,25762.87321,17438.33376,34178.76226
12-07-2023,25980.693,17441.98557,34425.47482
13-07-2023,26032.97938,17804.72495,33831.4778
14-07-2023,26143.48579,17701.08913,34523.6179
15-07-2023,26247.4813,18366.03606,34778.87171
16-07-2023,26366.4169,18333.24057,34671.41405
17-07-2023,26522.83896,18751.95264,34823.2028
18-07-2023,26567.13321,18490.72209,34928.11369
19-07-2023,26763.82952,19240.82643,34785.09052
20-07-2023,26788.309,18659.22728,35438.16427
21-07-2023,26865.33663,18587.1309,35279.33029
22-07-2023,26931.26508,18442.70195,34683.81934
23-07-2023,27008.66801,19055.01205,34948.73244
24-07-2023,27121.22031,19127.03241,34907.10738
25-07-2023,27120.4096,18828.12174,34734.21823
26-07-2023,27271.81013,18954.981,35816.61925
27-07-2023,27251.76159,19262.70905,35042.73681
28-07-2023,27285.87689,19105.65301,36165.53217
29-07-2023,27311.22507,19064.14739,35711.1372
30-07-2023,27350.94837,18917.99612,35617.62088
31-07-2023,27429.13132,18977.54217,35762.82001
01-08-2023,27397.50634,19797.01367,35728.53719
02-08-2023,27521.72718,20010.46533,36300.01795
03-08-2023,27478.05264,19179.42117,35305.35229
04-08-2023,27491.86436,18477.01885,35928.41708
05-08-2023,27499.86446,19831.49063,35897.82631
06-08-2023,27524.71162,19511.67869,35711.98467
07-08-2023,27589.9127,19216.36061,35605.96644
08-08-2023,27546.55374,19993.15641,36345.92945
09-08-2023,27733.09804,19688.27474,35721.8966
10-08-2023,27751.60648,19190.06017,36172.65488
11-08-2023,27826.77583,19415.93966,35941.7275
12-08-2023,27894.66703,20534.23985,36171.22499
13-08-2023,27977.36758,19976.51068,35861.09364
14-08-2023,28097.90696,20068.62514,35990.3196
15-08-2023,28107.00827,20073.10048,36435.72627
16-08-2023,28269.40578,20394.75291,36897.79294
17-08-2023,28260.56943,19899.65978,36180.11954
18-08-2023,28305.25882,19440.40404,36371.56106
19-08-2023,28339.75125,20673.47861,36333.89314
20-08-2023,28386.50147,19587.5111,36638.09287
21-08-2023,28469.04935,20324.58239,36454.98338
22-08-2023,28438.75897,20037.61742,36714.32558
23-08-2023,28561.11906,20340.13485,36458.9701
24-08-2023,28512.44656,20528.07191,37181.8656
25-08-2023,28518.41618,20043.57515,37090.55878
26-08-2023,28516.26162,20384.69736,36806.26133
27-08-2023,28529.40647,20103.58848,36824.7343
28-08-2023,28582.34239,20837.07908,36787.94655
29-08-2023,28527.33854,20098.9358,36346.02579
30-08-2023,28630.71335,21057.80882,36845.38608
31-08-2023,28569.51119,20515.77459,36785.64013
01-09-2023,28570.00768,20305.92268,37099.13166
02-09-2023,28569.88996,20043.73079,37200.31642
03-09-2023,28592.87082,20595.69589,36693.42629
04-09-2023,28663.55457,20532.40904,36121.02118
05-09-2023,28634.13916,20578.1108,36292.29588
06-09-2023,28770.68593,20865.30627,37088.36698
07-09-2023,28749.7995,20931.99923,36989.9272
08-09-2023,28797.14167,20554.94959,36776.32827
09-09-2023,28849.6253,20850.491,37098.65807
10-09-2023,28930.04677,20715.06539,37524.18997
11-09-2023,29061.9744,21104.19809,37264.2904
12-09-2023,29096.47662,21211.00224,36914.22507
13-09-2023,29298.42076,21016.58641,37410.77431
14-09-2023,29343.18388,21005.7512,37728.4513
15-09-2023,29455.1988,21234.09294,37926.11264
16-09-2023,29570.18038,21459.01038,37360.51228
17-09-2023,29709.78965,21682.92878,37445.9397
18-09-2023,29896.55233,22133.90953,38046.76054
19-09-2023,29980.61467,21751.50471,38038.37458
20-09-2023,30226.06661,21692.6746,38635.06111
21-09-2023,30307.6731,22084.37608,38910.92427
22-09-2023,30449.43615,22346.54843,38603.64878
23-09-2023,30586.83199,22349.6833,38347.86837
24-09-2023,30741.48102,22482.85858,38454.2075
25-09-2023,30936.06649,22368.04682,39475.41893
26-09-2023,31021.08525,23365.88737,39536.25276
27-09-2023,31261.16037,23611.12817,39250.44518
28-09-2023,31331.75706,23341.09921,39016.90063
29-09-2023,31457.72463,23493.94951,39736.85654
30-09-2023,31575.50977,23134.36353,39500.75972
01-10-2023,31707.79911,23662.4468,39945.36307
02-10-2023,31878.40823,23637.34485,39767.70176
03-10-2023,31939.00087,23852.55371,40214.5282
04-10-2023,32155.36938,24899.67964,40316.91856
05-10-2023,32204.11845,23653.03637,39848.49305
06-10-2023,32311.17604,23542.22093,40386.9067
07-10-2023,32413.9774,24239.8104,40814.85056
08-10-2023,32536.08117,24135.3615,41031.98378
09-10-2023,32702.03515,24232.39431,40677.20286
10-10-2023,32764.07655,24421.38531,41041.4778
11-10-2023,32988.39775,24114.29338,41093.77472
12-10-2023,33051.82045,24828.38879,41406.06911
13-10-2023,33180.30199,25184.82008,41044.13303
14-10-2023,33311.12005,24667.08095,41882.25353
15-10-2023,33467.49444,25257.3575,41742.54396
16-10-2023,33673.46364,25722.49849,42218.03453
17-10-2023,33780.60013,25889.68703,41946.09653
18-10-2023,34054.29554,25553.63017,42094.56958
19-10-2023,34170.45747,25888.08874,42402.64994
20-10-2023,34354.04133,26277.58136,42704.64967
21-10-2023,34541.26257,26575.13237,42490.30189
22-10-2023,34754.24724,26454.36861,43140.75525
23-10-2023,35015.93763,27159.56715,43129.67864
24-10-2023,35176.83626,26582.3149,43566.56739
25-10-2023,35501.31846,27612.40425,43338.56396
26-10-2023,35664.35451,27584.86916,44160.68041
27-10-2023,35890.0642,27997.26471,43574.63508
28-10-2023,36113.94837,27807.60214,44696.53562
29-10-2023,36357.55505,27712.07784,44506.44672
30-10-2023,36643.3964,28835.79149,45257.96369
31-10-2023,36821.69973,28888.54874,44920.08607
01-11-2023,37156.72239,29141.39673,45152.37961
02-11-2023,37323.47191,29648.59213,45707.21679
03-11-2023,37546.25408,29516.68189,45976.10324
04-11-2023,37760.89401,29396.081,45980.72436
05-11-2023,37989.38821,29228.42355,46733.13369
06-11-2023,38254.80423,30008.51333,46697.77728
07-11-2023,38408.01193,29995.01771,47136.33461
08-11-2023,38713.97676,31079.4257,46673.53139
09-11-2023,38848.45704,30269.29899,46679.56665
10-11-2023,39036.52889,29820.44263,47286.42065
11-11-2023,39214.78434,30513.90348,47112.32065
12-11-2023,39405.96146,30235.24062,47492.31484
13-11-2023,39633.82388,31429.20276,47496.63439
14-11-2023,39749.87398,31511.30852,47724.61454
15-11-2023,40019.63107,31921.55818,47953.94395
16-11-2023,40119.31674,31618.48069,47984.46447
17-11-2023,40274.37123,31816.22467,48708.83338
18-11-2023,40421.64685,32014.25405,49264.70515
19-11-2023,40584.0371,32759.60608,48276.654
20-11-2023,40785.35882,32540.24339,49163.34118
21-11-2023,40877.07168,32747.89832,49198.50938
22-11-2023,41124.56565,33402.76933,49128.03956
23-11-2023,41203.85863,33720.70604,49359.04982
24-11-2023,41340.12736,32939.39113,49869.58335
25-11-2023,41469.91711,33283.00753,49457.15942
26-11-2023,41615.78825,33000.55525,50010.06812
27-11-2023,41801.21634,33344.80713,50290.20049
28-11-2023,41877.32933,33722.2423,50313.01734
29-11-2023,42109.21202,33606.39327,50252.11068
30-11-2023,42172.61919,33505.42037,50346.37079
01-12-2023,42292.51995,34314.84524,50020.36017
02-12-2023,42405.31856,34116.46325,51193.68454
03-12-2023,42533.50899,33741.77344,50940.33416
04-12-2023,42700.58004,34828.01004,51056.80772
05-12-2023,42757.75399,34710.48674,50470.97723
06-12-2023,42970.2892,34478.05762,50854.73517
07-12-2023,43014.18786,35132.706,51744.05321
08-12-2023,43114.73183,35316.29848,51620.38257
09-12-2023,43208.69185,35266.50267,50941.39323
10-12-2023,43318.96814,35784.42316,51216.28065
11-12-2023,43469.47924,35205.04971,52070.0391
12-12-2023,43511.8831,35244.18616,51262.6623
13-12-2023,43711.86109,35178.59111,51714.51633
14-12-2023,43745.80696,35488.16729,51836.53449
15-12-2023,43839.34441,35997.52933,51703.79709
16-12-2023,43929.51916,36220.98278,52489.31573
17-12-2023,44039.42405,35845.93053,51563.66229
18-12-2023,44193.07501,36489.33975,53123.19407
19-12-2023,44242.12204,36436.18553,52906.97945
20-12-2023,44452.12648,35992.43326,52656.24502
21-12-2023,44499.24704,36594.6061,52485.47136
22-12-2023,44608.7582,35625.45182,52496.45075
23-12-2023,44717.24728,36593.07372,52415.97817
24-12-2023,44847.24848,36556.47945,53376.71113
25-12-2023,45022.13157,35863.88466,53323.63727
26-12-2023,45092.82913,37144.70655,52899.97736
27-12-2023,45324.13321,37062.64457,54022.76776
28-12-2023,45391.40324,37301.59003,53111.10293
29-12-2023,45519.10842,37242.37152,53414.6478
30-12-2023,45643.04976,38161.40271,53926.34531
31-12-2023,45785.01981,37510.54837,54496.38453
01-01-2024,45967.71652,37618.12985,54065.99519
02-01-2024,46041.49468,37729.18528,53774.50062
03-01-2024,46270.68472,37837.30379,54672.98327
04-01-2024,46330.32015,38230.84093,54188.17665
05-01-2024,46444.69609,38099.90803,54243.72772
06-01-2024,46549.60347,38114.40301,55081.54482
07-01-2024,46666.99646,38714.93828,54464.90187
08-01-2024,46819.90922,39594.27473,55329.77005
09-01-2024,46859.20507,38589.21171,55030.79812
10-01-2024,47049.88794,37936.20555,55544.38339
11-01-2024,47067.81735,38624.26245,55055.20715
12-01-2024,47138.24955,38956.33311,55506.79571
13-01-2024,47198.04995,38547.95166,55808.44251
14-01-2024,47270.33464,39048.41887,55278.28396
15-01-2024,47379.35802,39357.22629,55133.65719
16-01-2024,47377.23018,39126.92932,55387.64683
17-01-2024,47530.1949,39601.70114,55147.23967
18-01-2024,47515.3103,39168.5889,55379.2014
19-01-2024,47558.95582,39699.53848,55836.89589
20-01-2024,47599.01162,39220.80109,55320.00293
21-01-2024,47659.46921,39450.05205,55897.37509
22-01-2024,47765.29107,40023.9406,55643.41306
23-01-2024,47769.10408,40084.98855,56042.62329
24-01-2024,47937.45806,39861.95474,56163.40754
25-01-2024,47947.49229,39796.15513,56761.85814
26-01-2024,48025.43418,39694.89705,56201.6322
27-01-2024,48108.77646,39557.56999,55606.58054
28-01-2024,48220.89187,39902.45926,56344.40258
29-01-2024,48385.90333,40087.82292,56281.16132
30-01-2024,48455.39386,40367.74335,57122.62285
31-01-2024,48694.68758,40201.81443,56595.26988
01-02-2024,48779.5439,40820.89265,56976.24375
02-02-2024,48934.68851,41624.23403,57547.34306
03-02-2024,49096.02667,40628.06748,57727.41464
04-02-2024,49285.29693,41180.26521,57324.79124
05-02-2024,49524.98209,41279.26824,57846.65001
06-02-2024,49665.06077,41326.38171,57760.91135
07-02-2024,49969.32969,41992.19505,57944.0397
08-02-2024,50112.13758,41946.24744,58199.75307
09-02-2024,50316.95339,42097.60064,58592.41706
10-02-2024,50518.61316,42089.26253,58762.43765
11-02-2024,50738.00271,42615.54528,59230.97844
12-02-2024,50996.9922,42820.05584,58652.04664
13-02-2024,51145.20516,42723.82933,59371.28486
14-02-2024,51446.35158,42970.97573,60116.64311
15-02-2024,51574.96573,43818.45018,60292.56605
16-02-2024,51754.971,44021.15913,59963.30321
17-02-2024,51921.91629,44108.52843,60123.42389
18-02-2024,52097.64143,43370.7542,59824.60134
19-02-2024,52305.18781,43918.27731,59899.68785
20-02-2024,52395.53776,44386.9672,60397.37043
21-02-2024,52633.91275,44177.50825,61507.72926
22-02-2024,52696.47219,44098.71819,60838.66266
23-02-2024,52808.83601,44475.50444,61613.55811
24-02-2024,52908.27683,44219.81117,61455.95702
25-02-2024,53018.34022,45314.93158,61065.63142
26-02-2024,53163.71057,45172.40102,61086.21421
27-02-2024,53196.90731,44970.10419,60951.93881
28-02-2024,53384.54266,45189.01531,62127.30314
29-02-2024,53403.98383,45534.88453,61636.73122
01-03-2024,53481.84401,45248.81354,61346.06612
02-03-2024,53556.14847,45008.92539,61068.84861
03-03-2024,53650.93538,45297.43785,61913.5084
04-03-2024,53791.10921,45858.66703,62093.86208
05-03-2024,53829.1318,45723.3247,61969.16527
06-03-2024,54031.2825,45967.51014,62446.75324
07-03-2024,54074.33025,45510.03576,62028.36874
08-03-2024,54184.04155,45705.22243,62435.59557
09-03-2024,54297.37037,45793.66874,62274.44196
10-03-2024,54437.08881,45881.50701,62508.00243
11-03-2024,54626.67564,46401.265,62645.12484
12-03-2024,54717.04678,47137.57021,62890.84949
13-03-2024,54972.85812,46450.85741,63900.24969
14-03-2024,55069.22228,46739.51849,63835.81683
15-03-2024,55230.26213,46995.98452,64043.29844
16-03-2024,55391.34581,47107.86244,63651.73979
17-03-2024,55573.76074,47309.00593,63552.11106
18-03-2024,55799.64282,48196.07133,64621.81965
19-03-2024,55918.74338,47912.08672,64075.86841
20-03-2024,56194.76363,47870.2291,64597.68683
21-03-2024,56302.09714,48512.79208,64853.07128
22-03-2024,56464.40251,48505.16131,64682.85091
23-03-2024,56616.85051,48795.67005,64444.39938
24-03-2024,56780.8028,48811.74807,65357.27134
25-03-2024,56978.73825,48492.58074,65611.60493
26-03-2024,57061.00978,48718.52126,65346.47711
27-03-2024,57292.16137,48745.10768,65051.22735
28-03-2024,57347.64667,49076.37415,65790.06138
29-03-2024,57452.3717,48968.08321,65324.73355
30-03-2024,57542.90709,49052.31969,65016.1171
31-03-2024,57642.12772,49755.65869,65650.33867
01-04-2024,57774.09695,50007.08154,65656.21502
02-04-2024,57790.7796,49738.24245,66203.37076
03-04-2024,57958.3145,49845.22544,66694.42028
04-04-2024,57953.68926,49999.15744,65808.13171
05-04-2024,58003.24108,50287.72858,66440.33985
06-04-2024,58044.83005,49700.83176,66912.87373
07-04-2024,58102.44402,49858.12085,66336.39813
08-04-2024,58201.05314,50193.58115,66460.96157
09-04-2024,58193.29898,50253.23911,66708.48814
10-04-2024,58345.7498,50028.72587,66597.31841
11-04-2024,58335.56495,49749.37068,66661.32159
12-04-2024,58388.99262,50710.60648,66502.99591
13-04-2024,58443.54735,49575.03281,66674.43392
14-04-2024,58522.62617,50302.66151,66364.93951
15-04-2024,58650.3813,50778.64903,67171.17851
16-04-2024,58678.43359,50123.90666,66070.23648
17-04-2024,58872.15765,50325.7611,66819.16143
18-04-2024,58907.38077,50584.80726,66994.60186
19-04-2024,59008.91877,50722.7902,66942.03145
20-04-2024,59112.79424,50691.81914,66871.53136
21-04-2024,59240.89473,50449.60672,67553.72909
22-04-2024,59415.88768,51139.41472,67308.11851
23-04-2024,59487.97509,51731.24503,68399.07198
24-04-2024,59721.21764,51513.60168,67888.85718
25-04-2024,59790.26943,50898.89639,68549.07809
26-04-2024,59918.94525,51212.31811,68864.27668
27-04-2024,60042.46507,52071.90184,68501.48218
28-04-2024,60182.13277,52143.93699,68639.20884
29-04-2024,60360.26505,52400.16232,68056.67449
30-04-2024,60426.95331,52304.16375,69157.52494
01-05-2024,60646.38814,52797.0512,69123.00477
02-05-2024,60693.5874,52794.53863,69306.83504
03-05-2024,60792.95026,52262.20417,69157.20493
04-05-2024,60880.48215,52633.89599,68926.66981
05-05-2024,60978.4484,52682.43555,68589.08466
06-05-2024,61110.27308,52857.11403,68831.74792
07-05-2024,61127.2669,52824.84874,69473.99365
08-05-2024,61294.91481,52916.45959,69385.5193
09-05-2024,61289.56519,52864.50585,68962.51458
10-05-2024,61336.94443,52695.56137,68899.13591
11-05-2024,61374.34279,53359.73345,69696.29766
12-05-2024,61425.23043,52858.85424,69755.9857
13-05-2024,61514.12151,53705.40856,69832.82792
14-05-2024,61493.27087,53932.08754,69266.91585
15-05-2024,61628.93501,54018.48606,69618.7222
16-05-2024,61598.04002,53792.82657,70064.93542
17-05-2024,61626.68084,53248.7432,69802.14623
18-05-2024,61652.29806,53334.26778,70261.32252
19-05-2024,61698.29167,53294.71777,69921.82562
20-05-2024,61788.88929,53366.05645,70432.68183
21-05-2024,61775.85372,53966.62995,69565.10786
22-05-2024,61924.7607,53580.78582,69903.18068
23-05-2024,61911.68945,53461.11374,70005.40407
24-05-2024,61961.74939,53865.35525,70273.97802
25-05-2024,62011.28861,53153.77682,70586.09652
26-05-2024,62082.54234,53928.76312,70414.81478
27-05-2024,62198.53824,53590.72744,70493.09626
28-05-2024,62209.84191,54200.58927,70074.83348
29-05-2024,62380.87263,54096.29252,70441.33312
30-05-2024,62386.63069,54063.51525,70232.49934
31-05-2024,62451.25856,54280.50324,70738.39796
01-06-2024,62510.28059,54287.05551,71409.75381
02-06-2024,62585.27851,54293.268,70476.22771
03-06-2024,62698.81868,54661.6447,70928.94462
04-06-2024,62701.21393,54372.14001,71170.85037
05-06-2024,62856.84956,53990.7737,71866.58992
06-06-2024,62840.91438,54804.03515,70576.45541
07-06-2024,62877.95908,55175.74308,71172.37128
08-06-2024,62904.12666,54313.10079,70954.04549
09-06-2024,62941.81238,54676.48794,71440.70522
10-06-2024,63014.56969,55127.18074,71035.57747
11-06-2024,62973.84558,55087.74825,71065.42916
12-06-2024,63085.27561,54784.52937,71597.97167
13-06-2024,63025.38051,54761.8144,71470.25878
14-06-2024,63020.08745,54791.06387,71424.32482
15-06-2024,63006.92195,54844.29615,70727.75724
16-06-2024,63009.62884,54891.99775,71195.19617
17-06-2024,63053.03992,54593.97453,71551.61689
18-06-2024,62989.77284,53923.21722,71412.5915
19-06-2024,63086.49246,55568.81173,71396.25344
20-06-2024,63020.5775,55112.53494,71604.54261
21-06-2024,63018.61663,55477.08321,70798.53675
22-06-2024,63018.58036,54487.11209,71271.83566
23-06-2024,63044.42788,55015.08751,71370.96325
24-06-2024,63120.967,54482.49451,71770.24945
25-06-2024,63100.55159,55298.05063,70922.92112
26-06-2024,63249.34814,55185.67503,71747.69401
27-06-2024,63244.01391,54777.57463,71012.76742
28-06-2024,63310.21043,55414.47468,71381.03984
29-06-2024,63384.7984,55190.35165,71588.90542
30-06-2024,63490.47233,55041.76693,71782.44484
01-07-2024,63650.65225,55446.8949,71458.61858
02-07-2024,63716.21612,55067.02801,72053.70477
03-07-2024,63951.80348,55796.11708,72240.64498
04-07-2024,64032.53173,56005.9927,72092.49968
05-07-2024,64182.54786,55843.45926,72365.29209
06-07-2024,64337.2605,56139.1272,72180.06804
07-07-2024,64518.00968,56334.47147,72889.81281
08-07-2024,64746.99063,56010.55651,72876.39404
09-07-2024,64874.01443,56794.27818,72979.92637
10-07-2024,65162.83524,57390.32396,73769.14573
11-07-2024,65287.88495,56537.92449,73555.04732
12-07-2024,65472.83764,57958.42603,73414.01597
13-07-2024,65652.84833,57616.41992,73944.84602
14-07-2024,65849.22339,57712.54584,74055.12606
15-07-2024,66084.33901,58110.91014,74645.31404
16-07-2024,66208.39067,57857.90248,74338.36055
17-07-2024,66485.70388,58246.83163,74676.94375
18-07-2024,66591.44754,57963.70108,75125.60321
19-07-2024,66750.17288,57935.18227,74834.67245
20-07-2024,66898.02342,58395.73926,75539.04769
21-07-2024,67057.3742,58270.7525,74981.44926
22-07-2024,67251.71742,58870.01797,75344.41399
23-07-2024,67332.37871,58897.87397,74980.56309
24-07-2024,67564.7951,59319.7614,75558.08274
25-07-2024,67625.19701,59491.1955,75560.37857
26-07-2024,67739.11818,59870.2092,76424.64457
27-07-2024,67843.57986,59871.59986,76105.6105
28-07-2024,67961.70805,59644.093,76339.59684
29-07-2024,68117.60172,59932.16655,76527.01178
30-07-2024,68163.03665,59943.19993,75986.30528
31-07-2024,68363.73614,60457.17644,76423.23858
01-08-2024,68396.05116,61110.28246,76678.94112
02-08-2024,68485.47394,60170.99706,76136.39159
03-08-2024,68568.83082,60844.23361,77099.22749
04-08-2024,68668.91319,60478.65667,76926.56606
05-08-2024,68809.36363,60571.81519,77027.65131
06-08-2024,68841.4015,60510.3261,76539.74041
07-08-2024,69030.11837,60529.02553,77149.78739
08-08-2024,69051.18518,60602.61922,77798.56614
09-08-2024,69129.39406,60621.22813,77605.31632
10-08-2024,69200.87989,60987.52449,76943.95263
11-08-2024,69287.77939,60809.1035,77866.0398
12-08-2024,69413.14414,61373.37368,78021.63141
13-08-2024,69427.69058,61208.02189,78469.49157
14-08-2024,69596.11702,61573.33727,77842.94904
15-08-2024,69593.82853,60931.40067,77777.65424
16-08-2024,69645.49221,61651.19416,78154.55176
17-08-2024,69687.26757,61764.37889,78292.80268
18-08-2024,69741.46938,61505.05449,77880.22863
19-08-2024,69831.47925,62128.81332,78042.79074
20-08-2024,69808.48924,61663.64223,77982.35246
21-08-2024,69937.80741,62355.91197,78292.95634
22-08-2024,69895.56674,61595.60643,78314.30268
23-08-2024,69907.26037,61582.16454,78492.50349
24-08-2024,69909.94836,61881.3153,78342.33967
25-08-2024,69926.89413,61293.95409,78367.24299
26-08-2024,69982.44782,61997.25818,78633.22837
27-08-2024,69928.76032,61769.85002,78125.99327
28-08-2024,70032.05919,61573.70832,78292.02956
29-08-2024,69969.32857,61720.05346,78401.77405
30-08-2024,69966.81698,61965.40298,78598.45364
31-08-2024,69962.2191,61603.86184,77649.88921
01-09-2024,69979.29044,61549.88604,77696.58036
02-09-2024,70042.71273,62175.66525,78168.12931
03-09-2024,70004.79452,61983.28573,77627.17663
04-09-2024,70131.73854,61894.44269,78615.77861
05-09-2024,70100.31819,62709.49751,78471.05602
06-09-2024,70136.38733,61862.70731,77818.11028
07-09-2024,70177.06924,61728.26932,78546.32337
08-09-2024,70245.38374,62679.60572,78468.78183
09-09-2024,70365.1297,62205.40841,78691.15077
10-09-2024,70387.60726,62408.57294,78695.61766
11-09-2024,70577.9104,62974.45248,79342.59083
12-09-2024,70611.63182,62676.56167,78817.84519
13-09-2024,70713.40317,62699.1429,79071.35796
14-09-2024,70819.11611,62905.53235,79740.49775
15-09-2024,70950.58167,62837.07289,79000.10147
16-09-2024,71130.44483,62628.824,78873.64251
17-09-2024,71208.93724,63065.54642,79198.04043
18-09-2024,71450.19815,63456.47093,79297.28605
19-09-2024,71529.00458,63063.73536,80285.95427
20-09-2024,71669.33312,63937.71152,79469.09145
21-09-2024,71806.59801,62809.36485,80316.00585
22-09-2024,71962.32289,64438.8076,80254.0327
23-09-2024,72159.06235,64245.88586,79778.80707
24-09-2024,72247.15633,63894.28268,80075.93549
25-09-2024,72491.04717,64696.26158,80686.46733
26-09-2024,72566.00067,64339.7713,80723.16315
27-09-2024,72696.65358,64025.59251,80382.28718
